Nome,Sobrenome,Altura,Peso,Data Nascimento
Fabrizio,CACCIATORE,182,85,1986-10-08
Sotiris,LYBEROPOULOS,184,77,1977-01-08
Manolis,BERTOS,180,69,1989-05-13
Dimitris,SOUANIS,175,73,1985-11-17
Grigoris,ATHANASIOU,196,91,1984-03-09
Diego,ROMANO,165,62,1980-03-11
Ali,AL SAADI,,,1986-04-20
Ramez,DAYOUB,,,1984-09-08
Amer,KHAN,,,1983-06-04
Khodor,SALAMEH,,,1986-01-01
Mohamad,KURHANI,,,1981-03-10
Marko,JESIC,,,1989-08-07
Bruno,MONTEIRO,179,73,1984-10-05
Luís,MIGUEL,178,73,1979-10-09
Christos,PALATES,,,1990-07-13
Raúl,GONZALEZ,172,62,1985-06-28
Ricardo,JOCA,178,76,1981-03-04
Pedro,TORRAO,,,1977-03-12
Sahr,LAHAI,183,78,1983-12-12
Lopes,TONI,172,70,1978-07-23
Waheed,OSENI,186,87,1988-01-17
Néstor,MARTINENA,182,71,1987-01-22
Ali,YAACOUB,,,1985-01-26
Abbas Ali Atwi,ONIKA,,,1984-12-15
Mahmoud,EL ALI,,,1984-03-04
Deniz,YILMAZ,182,79,1988-02-26
Anderson,GONZAGA,183,75,1983-12-29
Elis,BAKAJ,175,68,1987-06-25
Anestis,ARGYRIOU,182,75,1988-01-04
Eduardo,SALVIO,173,71,1990-07-13
Víctor,HERNÁNDEZ,183,82,1986-05-19
Eyal,GOLASA,173,70,1991-10-07
Tal,BEN HAIM,180,71,1989-08-05
Eyal,SHEN,175,69,1980-01-29
Mahran,AL LALA,180,77,1982-03-07
Kobi,DAJANI,177,78,1984-11-05
Lior,REUBEN,177,74,1980-12-12
Idan,SADE,,,1988-05-08
Moshe,OHAYON,181,75,1983-05-24
Idan,VERED,172,65,1989-01-01
Juan,INSAURRALDE,184,80,1984-10-03
Joel,TSHIBAMBA,188,74,1988-09-22
Eran,ZAHAVI,182,79,1987-07-25
Silva,ROGELIO,183,79,1982-02-04
Maharan,ABOU RAYA,186,79,1983-01-22
Paul,COUTTS,183,75,1988-07-22
Carlos,VALVERDE,180,77,1988-03-05
Kiko,FEMENÍA,174,61,1991-02-02
Álex,BERGANTIÑOS,177,71,1985-06-07
Brian,SARMIENTO,165,60,1990-04-22
Mohammed,RABIU,192,80,1989-12-31
Ezequiel,LUNA,179,74,1986-11-19
Pau,CENDRÓS,180,79,1987-04-01
Antonio,AMAYA,192,85,1983-05-31
Andújar,COKE,182,78,1987-04-26
Javier,YUMA,177,69,1985-10-08
Ximo,ENGUIX,178,76,1978-02-18
Escámez,MANOLO,182,70,1985-11-25
Mohamed,DIAMÉ,181,72,1987-06-14
Juanjo,COLLANTES,170,71,1983-01-07
Jordi,ALBA,170,68,1989-03-21
Raúl,LLORENTE,168,69,1986-04-02
Ynclán,JACOBO,181,69,1984-02-04
Emilio,SÁNCHEZ,176,69,1985-03-30
Marc,PEDRAZA,183,80,1987-02-06
Roberto,CUEVAS,172,68,1981-01-30
Paco,BORREGO,,,1986-06-06
Chechu,DORADO,180,69,1982-07-10
Adrián,RIPA,177,71,1985-07-12
Sobregrau,JAUME,180,78,1986-09-04
José,RAMON,177,70,1983-01-13
Lluís,SASTRE,175,71,1986-03-26
García,ROBERTO,190,81,1980-02-04
Eñaut,ZUBIKARAI,185,73,1984-02-26
Jésus,CABRERO,186,89,1981-07-28
José,VERZA,178,68,1986-09-29
Jaime,ROMERO,176,74,1990-07-31
Juan Carlos,BELENCOSO,186,,1981-09-01
Goikuria,ZIGOR,187,88,1979-06-16
Josu,ETXANIZ,178,71,1985-12-06
Paco,SUTIL,173,69,1984-12-21
Carlos,RUBEN,178,73,1983-03-26
José María,CASES,172,65,1986-11-23
Rafa,PONZO,180,76,1978-10-18
José,MARTÍNEZ,175,71,1983-06-10
Ángel,MIGUE,185,79,1980-03-14
Albert,DORCA,182,77,1982-12-23
Flores,CHECHU,175,72,1982-04-19
Jordi,XUMETRA,172,70,1985-10-24
Juan,JITO,184,83,1980-03-02
Conde,ARNAL,174,72,1980-11-21
Saúl,BERJÓN,178,80,1986-05-24
Salomón,RONDÓN,186,86,1989-09-16
José,CATALA,175,72,1985-01-01
Santos,URBANO,,,1975-02-05
Germán,ROJAS,177,73,1979-04-10
García,ÁLVARO,168,58,1986-07-07
Alan,BARÓ,180,79,1985-06-22
Brieva,FALI,,,1983-09-18
Fernando,RODRÍGUEZ,183,79,1987-05-11
Alberto,GARCÍA,181,72,1985-02-09
Lillo,CASTELLANO,176,70,1989-03-27
Xisco,CAMPOS,180,74,1982-03-10
Jorge,BROUN,190,86,1986-05-26
David,FUSTER,178,71,1982-02-03
Mubarak,WAKASO,171,68,1990-07-25
Mykola,MOROZYUK,174,70,1988-01-17
Serhat,KOÇ,166,64,1990-07-18
Dan,GOGOŞOIU,190,78,1990-10-22
Sérgio,LEITE,188,,1979-08-16
Renato,SANTOS,187,90,1987-01-30
Ferreira,JOAO MARCOS,,,1985-05-25
Fernandes,DIOGO,175,70,1985-12-15
Rodrigo,PAULISTA,181,75,1988-01-11
Marcio,TARRAFAS,175,70,1985-04-13
Benvindo,MORENO,176,63,1989-11-10
Sciola,SIDNEI,176,71,1986-11-02
Sebastian,DUDEK,182,76,1979-12-29
Vladislav,RYZHKOV,168,67,1990-02-28
Jean,CORAL,,,1988-01-02
Matthew,JURMAN,190,84,1989-12-08
Gonçalo,ABREU,190,81,1986-06-25
Vítor,JUNIOR,,,1985-02-02
Michel,SIMPLICIO,180,75,1982-03-26
Edivaldo,ROJAS,181,72,1985-11-17
Valeriy,FEDORCHUK,178,68,1988-10-05
David,D&#39;APUZZO,180,77,1988-09-05
José,WIRES,177,70,1982-12-30
Mário,FELGUEIRAS,184,78,1986-12-12
Orlando,SÁ,188,86,1988-05-26
Wanderson,BAIANO,177,69,1987-02-23
Vanderlei,MASCARENHAS,186,90,1982-10-19
Maciel,OZÉIA,190,84,1982-12-11
Leandro,TATU,173,70,1982-04-26
Hélder,GUEDES,182,76,1987-06-07
Tiago,PINTO,177,75,1988-02-01
Torres,DARLEY,188,76,1989-12-15
Escribano,DIEGO,,,1984-09-01
Sergio,CANALES,179,70,1991-02-16
Edu,BEDIA,182,74,1989-03-23
Pablo,OLIVEIRA,182,77,1987-03-08
Romero,JOSELITO,,,1985-01-23
Iván,BELLA,180,73,1989-09-13
Gianluigi,BIANCO,184,78,1989-05-11
Alessandro,VINCI,183,78,1987-08-08
Pietro,ARCIDIACONO,168,62,1988-05-21
Alberto,FRISON,191,86,1988-01-22
Valerio,FOGLIO,180,70,1985-02-09
Massimo,VOLTA,189,78,1987-05-14
Andrea,RISPOLI,187,78,1988-09-29
Sebastian,DE MAIO,190,90,1987-03-05
Denis,MACCAN,184,78,1984-05-19
Juan,CARACOCHE,178,80,1988-01-20
Paolo,MAINO,192,80,1989-03-02
Enrico,GERONI,186,75,1989-06-18
Claudio,DE PASCALIS,177,68,1982-07-07
Francesco,CAPUTO,180,75,1987-08-06
Ezequiel,MUÑOZ,185,82,1990-10-08
Andrea,TRICARICO,175,68,1983-02-13
Francesco,SCARPA,176,68,1979-06-18
Imperio,CARCIONE,178,72,1982-03-04
Luca,MAZZONI,190,78,1984-03-29
Marcus,DINIZ,181,81,1987-08-01
Giuseppe,RIZZA,180,72,1987-04-08
Andrea,MIGLIORINI,180,70,1988-03-22
Pierluigi,FRATTALI,185,75,1985-12-01
Ângelo,DA COSTA,186,81,1983-11-12
André,CUNEAZ,,,1987-06-01
Jonathan,LÓPEZ,175,73,1989-01-19
Luiz,HENRIQUE,177,74,1982-09-23
Mustafa,AYDIN,187,81,1986-04-30
Denys,GARMASH,187,77,1990-04-19
Stefano,AVOGADRI,183,77,1985-08-11
Francesco,BINI,,,1989-01-02
Marco,CALDERONI,180,75,1989-02-18
Scardovelli,VANDERSON,175,74,1984-09-27
Gallardo,KEKO,177,72,1991-12-27
Daniele,GASPARETTO,195,80,1988-04-06
Paolo,RICCHI,173,70,1987-01-10
Andrea,CATELLANI,180,70,1988-05-26
Francesco,DETTORI,174,66,1983-03-02
Mario,PACILLI,173,70,1987-04-25
Dmitri,RYZHOV,187,84,1989-08-26
Lamine,GASSAMA,181,74,1989-10-20
Pat,PHELAN,185,78,1985-01-16
Christopher,TELO,171,68,1989-11-04
Rory,LOY,178,67,1988-03-19
Ryan,MCGIVERN,178,73,1990-01-08
Rumen,GALABOV,,,1978-07-29
Oscar,GOBERN,180,68,1991-01-26
Giorgi,LORIA,197,85,1986-01-27
Ilija,SPASOJEVIC,187,85,1987-09-11
Miloš,KRSKO,,,1979-10-23
Georges,AKIREMY,174,,1983-09-15
Server,DJEPAROV,172,68,1982-10-03
Jonatan,GÓMEZ,171,71,1989-12-21
Ismaeil,MATAR,169,68,1983-04-07
Tomáš,KOSICKÝ,197,89,1986-03-11
Daniele,RAGATZU,172,70,1991-09-21
Roman,ZOZULYA,175,62,1989-11-17
Yevhen,SELIN,185,75,1988-05-09
Oleksey,KURILOV,188,80,1988-04-24
Serhiy,BARILKO,174,68,1987-01-05
Volodymyr,ZHUK,191,79,1986-05-30
Yevhen,OPANASENKO,180,78,1990-08-25
Serhiy,RUDYKA,185,75,1988-06-14
Andriy,GRYNCHENKO,181,77,1986-01-23
Vadym,BOLOHAN,188,84,1986-08-15
Oleh,YERMAK,,,1986-03-09
Mykyta,KAMENYUKA,172,64,1985-06-03
Mirko,RAICEVIĆ,184,79,1982-03-22
Serhiy,KOLESNICHENKO,,,1987-01-23
Stephane,BAGA,185,78,1987-06-14
Sergey,PRIKHODKO,,,1984-05-09
Dmytro,VLADOV,,,1990-03-12
Pavel,PASHAYEV,180,72,1988-01-04
Andriy,GURSKY,185,75,1988-08-30
Volodymyr,BIDLOVSKIY,174,65,1988-05-31
Aleksandr,GURULI,178,73,1985-11-09
Yuriy,FURTA,172,71,1988-05-31
Serhiy,KUZNETSOV,190,85,1982-08-31
Ihor,CHUCHMAN,190,80,1985-02-15
Oleksandr,SYTNYK,178,70,1985-01-02
Pavlo,KSONZ,176,69,1987-01-02
Andriy,OBEREMKO,184,77,1984-03-18
Oleksandr,BANDURA,186,76,1986-05-30
Andriy,DONETS,184,78,1981-01-03
Serhiy,FERENCHAK,178,70,1984-04-27
Oleksandr,ARTEMENKO,181,75,1987-01-19
Sergiy,PIVNENKO,185,,1984-10-19
Fraser,FORSTER,201,74,1988-03-17
Szymon,MATUSZEK,185,79,1989-01-07
Shinji,KAGAWA,175,68,1989-03-17
Jerson,RIBEIRO,170,68,1988-03-09
Hanne,HAGARY,,,1989-01-27
Aleksandr,GUTOR,190,82,1989-04-18
Dmitri,BAGA,182,72,1990-01-04
Vladislav,MIRCHEV,174,65,1987-01-23
Roman,GAEV,,,1989-01-20
Viktor,GOLUB,,,1991-01-13
Artem,SOLOVEY,172,60,1990-11-01
Maksim,VITUS,176,72,1989-02-11
Aboubacar,CAMARA,176,68,1988-11-03
Sergey,KROT,,,1980-06-27
Yassine,EL GHANASSY,175,70,1990-07-12
Simon,OGAR,160,,1987-04-24
Denis,ZHUKOV,,,1987-10-27
Pavel,KOSINETS,,,1988-01-27
Vitaliy,GAYDUCHIK,182,73,1989-07-12
Edgar,OLEKHNOVICH,183,71,1987-05-17
Nikolay,ROMANYUK,,,1984-06-02
Aleksandr,YATSKEVICH,182,,1985-01-04
Andriy,GONCHAR,,,1985-03-15
Konstantin,LEPIN,,,1988-06-17
Aleksandr,SAZANKOV,,,1984-03-08
Rodion,ZHUK,,,1983-03-06
Nikolay,BORSUKOV,,,1982-11-30
Aleksandr,ALKHOVIK,,,1982-04-18
Andrey,KAZARIN,178,71,1984-10-27
Denis,PARECHIN,192,,1979-11-17
Nikita,FURSIN,191,,1983-03-09
Vyacheslav,GRIGOROV,,,1982-03-08
Andrey,MOLOZHAVY,183,73,1980-02-07
Nikolay,YANUSH,182,78,1984-09-09
Antun,PALIĆ,178,73,1988-06-25
Azat,BAIRYEV,189,84,1989-02-17
Ilya,GAVRILOV,190,86,1988-09-26
Aleksandr,TERENTYEV,,,1981-09-04
Vladimir,SHAKOV,189,,1984-08-28
Evgeni,SAVOSTYANOV,183,83,1988-01-30
Aleksandr,SEMENOV,182,79,1982-06-11
Igor,KUZMENOK,190,82,1990-07-06
Anton,MATVEENKO,,,1989-04-28
Aleksey,TIMOSHENKO,170,60,1986-12-09
Georgi,SCHENNIKOV,178,69,1991-04-27
Vyacheslav,KALASHNIKOV,,,1985-05-12
Yegor,LUGACHOV,184,77,1988-12-24
Michael,RATAJCZAK,187,85,1982-04-16
Hamza,ÇAKIR,181,71,1985-09-30
Fabian,HERGESELL,175,68,1985-12-25
Johannes,WALBAUM,182,80,1987-02-18
Claus,COSTA,190,78,1984-06-15
Marco,CHRIST,172,69,1980-11-06
Sebastian,HEIDINGER,174,70,1986-01-11
Ahmet,CEBE,181,71,1983-05-02
Andreas,LAMBERTZ,176,67,1984-10-15
Deniz,KADAH,186,80,1986-03-02
Marcel,GAUS,183,78,1989-08-02
Pedj,BOJIĆ,180,75,1984-04-09
Yaroslav,GODZYUR,194,90,1985-03-06
Viktor,VASIN,192,78,1988-10-06
Arsen,GOSHOKOV,180,73,1991-06-05
Sergey,KABANOV,,,1986-03-15
Andrey,STRELTSOV,185,78,1984-03-18
Marcel,GOMIS,177,75,1987-08-20
Javier,PASTORE,187,78,1989-06-20
Rui,FONTE,181,73,1990-04-23
Nikita,DENISOV,,,1986-04-07
Mersudin,AHMETOVIC,191,80,1985-03-19
Yong-Jo,HONG,175,68,1982-05-22
Aslan,ZASEEV,178,,1982-03-07
Andy,HAWORTH,172,74,1988-11-28
Jordan,HENDERSON,182,67,1990-06-17
Stephen,DARBY,175,75,1988-10-06
Nathan,ELASI,180,79,1989-11-18
Didier,OVONO,186,86,1983-01-23
Mark,BIRIGHITTI,187,84,1991-04-17
Everson,ALEMAO,182,79,1982-11-29
Daniel,MULLEN,185,80,1989-10-26
Robert,YOUNIS,186,83,1985-08-14
Anthony,GOLEC,191,85,1990-05-29
Shawn,SAWYERS,175,75,1976-09-19
Robin,JONSSON,,,1987-11-13
Matt,MUNDY,183,78,1987-05-08
Adam,SAROTA,180,72,1988-12-28
Levan,KHMALADZE,182,70,1985-04-06
David,ODIKADZE,184,,1981-04-14
Giorgi,MEREBASHVILI,179,75,1986-08-15
Kelvin,LEERDAM,178,70,1990-06-24
Luis,PEDRO,183,71,1990-04-27
Herrero,MICHEL,181,73,1988-07-29
Hoon,JUNG,175,70,1985-08-31
José,ALMIR,179,72,1985-08-22
Manny,MUSCAT,177,73,1984-12-07
Scott,BULLOCH,177,73,1984-08-13
Adriano,PELLEGRINO,170,70,1984-06-09
Adrián,TRINIDAD,178,76,1982-10-18
Gomes,YAZALDE,183,79,1988-09-10
Sébastien,FAURE,185,72,1991-01-03
Zhenyu,SONG,190,86,1981-09-21
Aboubakar,OUMAROU,182,80,1987-04-01
Ningning,XIA,175,69,1987-01-04
Leonardo,CACERES,188,87,1985-04-28
Jin-Hyun,KIM,177,68,1987-07-29
Myung-Woon,KIM,181,75,1987-11-01
Ji-No,YOO,180,72,1989-11-06
Min-Ho,KIM,179,75,1985-05-13
Bum-Young,LEE,194,90,1989-04-02
Kang-Jin,LEE,184,77,1986-04-25
Hee-Do,PARK,181,71,1986-03-20
Jae-Woong,HAN,178,69,1984-09-28
Chul-Ho,KWAK,186,81,1986-05-08
Jin-Ouk,KANG,183,74,1986-02-13
Jae-Soo,CHOI,175,68,1983-05-02
In-Beom,HWANG,177,68,1996-09-20
Seul-Ki,GO,183,73,1986-04-21
Alban,HOXHA,185,83,1987-11-23
Elvis,KOTORRI,180,78,1979-04-30
Julian,BRAHJA,,,1980-12-06
Papa,DIOP,,,1984-12-12
Hetlen,CAPJA,,,1983-02-03
Nertil,FERRAJ,,,1987-09-11
Hiroyuki,TAKASAKI,188,78,1986-03-17
Tomonobu,YOKOYAMA,184,75,1985-03-18
Yusuke,TASAKA,172,63,1985-07-08
Kenta,MUKUHARA,172,64,1989-07-06
Genki,OMAE,166,61,1989-12-10
François,AFFOLTER,186,74,1991-03-13
Soufiane,ALLOUDI,177,74,1983-07-01
Saif,AL BISHR,169,60,1983-09-15
Yusuke,MURAKAMI,179,77,1984-04-27
Daniel,PEEV,178,67,1984-10-06
Eric,KABU,187,75,1989-01-01
Jun,ANDO,178,71,1984-10-08
Yota,AKIMOTO,181,75,1987-07-11
Takashi,KANAI,174,60,1990-02-05
Keun-Hwan,KIM,193,82,1986-08-12
Shohei,OGURA,175,64,1985-09-08
Kota,MIZUNUMA,175,66,1990-02-22
Takuya,MATSUURA,166,62,1988-12-21
Kosei,SHIBASAKI,175,65,1984-08-28
José,DAVI,183,80,1984-03-10
Ryota,MORIWAKI,177,76,1986-04-06
Yojiro,TAKAHAGI,183,68,1986-08-02
Kohei,SHIMIZU,167,60,1989-04-30
Rui,KOMATSU,187,77,1983-08-29
Luis,MARANHÃO,175,74,1984-06-19
Tetsuya,OKUBO,190,81,1987-03-09
Andrade,ANDERSON,176,,1981-11-15
Höskuldur,EIRÍKSSON,185,76,1981-05-05
Björn,SVERRISSON,182,80,1990-05-29
Jón Orri,ÓLAFSSON,188,81,1985-03-11
Halldór Hermann,JÓNSSON,176,76,1984-10-01
Gudjón,BALDVINSSON,185,81,1986-02-15
Kristinn Geir,GUDMUNDSSON,185,74,1980-05-20
Guðmundur,HAFSTEINSSON,193,85,1989-06-14
Joni,KAUKO,185,80,1990-07-12
Domagoj,ABRAMOVIC,185,79,1981-04-01
Demba,SAVAGE,180,75,1988-06-17
Jukka,VELTHEIM,181,77,1990-01-01
André,PINTO,194,87,1989-10-05
Akseli,PELVAS,180,75,1989-02-08
Petru,RACU,183,74,1987-07-17
Henrik,MOISANDER,183,74,1985-09-29
Juha,SOUKIALA,,,1983-02-12
Ishaka,ABDULLAHI,,,1984-03-03
Joonas,LAURIKAINEN,187,78,1983-05-13
Kari-Pekka,SYVAJARVI,183,81,1987-11-26
Juuso,MAJAVA,177,71,1989-04-07
Maciej,TRUSZCZYNSKI,181,78,1981-04-13
Akombo,UKEYIMA,193,80,1987-11-25
Abu,OGOGO,177,78,1989-11-03
Thimothée,KOLODZIEJCZAK,185,75,1991-10-01
Rikki,BANKS,191,88,1988-05-13
Dominic,ADIYIAH,172,65,1989-07-10
Johan,BJORDAL,187,80,1986-05-05
Ruben,IMINGEN,183,72,1986-12-04
Thomas,JACOBSEN,175,74,1983-09-16
Anders,KONRADSEN,183,76,1990-07-18
Stefan,JOHANSEN,182,78,1991-01-08
Kjell,SELLIN,170,76,1989-06-01
Andreas Ulland,ANDERSEN,188,84,1989-05-06
Tommy,HOILAND,177,72,1989-04-11
Davy,ANGAN,184,75,1987-09-20
Raúl,RUIZ,176,72,1990-03-25
Yaw Ihle,AMANKWAH,195,85,1988-07-07
Rodolph,AUSTIN,183,78,1985-06-01
Rune,ERTSÅS,185,75,1987-05-24
Amin,NOURI,180,74,1990-01-10
Jonatan,TOLLAS,188,80,1990-07-01
Kjartan,FINNBOGASON,187,82,1986-07-09
Malick,MANÉ,173,72,1988-10-14
Samir,ŠARIĆ,180,76,1984-05-27
Aram,KHALILI,,,1989-07-28
Erik,ISRAELSSON,181,73,1989-02-25
Marcel,SACRAMENTO,183,75,1987-08-24
Jesper,FLORÉN,178,78,1990-09-11
Daniel,NORDMARK,183,66,1988-01-04
Erik,DAHLIN,186,83,1989-04-28
Marcus,NILSSON,194,80,1988-02-26
Marcus,BERGHOLTZ,186,80,1989-12-15
Yussuf,SALEH,176,75,1984-03-22
Jimmy,DURMAZ,180,69,1989-03-22
Joakim,GREN,,,1986-05-01
Eric,BASSOMBENG,181,73,1983-11-03
Robin,STAAF,,,1986-10-26
Daniel,JOHANSSON,182,77,1987-07-28
Michael,GÖRLITZ,172,68,1987-03-08
Rick,VERBEEK,,,1988-12-14
Joe,SISE,192,82,1989-12-12
Carlos,GAETE,,,1987-11-04
Maic,SEMA,171,60,1988-12-02
Marcus,TÖRNSTRAND,186,78,1990-01-10
Mutaz,ABDULLA,181,84,1974-11-08
Rasmus,OSTMAN,,,1988-07-11
Reuben,AYARNA,177,72,1985-10-22
Mervan,ÇELIK,177,74,1990-05-26
Johan,MARTENSSON,180,72,1989-02-16
Alexandre,MATÃO,181,85,1986-03-26
Pablo,CAMPOS,191,91,1983-01-29
Philip,HELLQUIST,184,73,1991-05-21
Peter,MAGNUSSON,198,90,1984-07-16
Steven,LENHART,185,85,1986-08-28
Matthew,MBUTA,175,67,1985-12-21
Macoumba,KANDJI,193,80,1985-08-02
Sanna,NYASSI,172,65,1989-01-31
Patrick,NYARKO,182,73,1986-01-15
Chris,TIERNEY,182,80,1986-01-09
Nelson,PIZARRO,175,,1985-07-08
Greg,JANICKI,190,88,1984-07-09
Mike,ZAHER,178,73,1985-09-24
Nana,ATTAKORA,185,83,1989-03-27
Tyler,ROSENLUND,185,77,1986-09-13
Keith,SAVAGE,188,77,1985-08-09
Tino,NÚÑEZ,172,79,1984-08-22
Eric,ÁVILA,172,66,1987-11-24
Bryan,JORDAN,173,70,1985-09-13
Héctor,CARBALLO,,,1980-03-14
Joel,BENITEZ,182,81,1984-02-26
Cirino,DANILO,183,73,1986-11-11
Richard,MATTO,185,79,1986-09-06
Cristián,OVELAR,185,80,1985-01-18
Félix,VARGAS,182,78,1988-09-02
Oscar,BENITEZ,182,77,1986-08-23
Rodrigo,ROMÁN,,,1986-06-20
Edgar,ACOSTA,173,71,1987-04-21
Francisco,GARCIA,,,1988-11-25
Celso,ORTÍZ,175,71,1989-01-26
Marcos,RIVEROS,179,69,1988-09-04
Marcos,MELGAREJO,177,70,1986-10-03
Jorge,CANDIA,,,1986-03-17
Felipe,GIMENEZ,,,1981-05-26
Rodolfo,GUILLEN,,,1986-07-25
Gustavo,VELÁZQUEZ,175,68,1987-06-06
Diego Armando,MARTINEZ,,,1987-01-17
Osmar,RIVAS,,,1986-03-27
Hernan,ESPINOLA,,,1987-04-28
Pablo,MEDINA,,,1988-04-19
Carlos,SERVÍN,186,82,1987-05-24
Juan,NÚÑEZ,,,1989-08-22
Alfredo,MAZACOTTE,162,56,1987-11-17
Cirilo,MORA,,,1988-11-15
Jorge,ORTEGA,185,70,1991-04-16
Vicente,PACIELO,,,1986-02-28
Diego,SEGURA,,,1984-06-16
Alexandru,CURTEAN,182,75,1987-03-27
Denis,ALIBEC,187,77,1991-05-09
Kehinde,FATAI,180,76,1990-09-07
Ahmed,SOUKOUNA,182,76,1990-01-13
Kevin,WATTAMALEO,181,75,1989-01-22
Karrar,JASSIM,186,75,1987-06-11
Vincenzo,RENNELLA,188,78,1988-10-08
Vincent,ANGBAN,,,1985-02-02
Serge,WAWA,178,77,1986-10-01
Arthur Valery,KOCOU,172,65,1983-12-21
Martial,YAO KOUASSI,172,,1989-10-04
Daniel,YEBOAH,187,84,1984-11-13
Alli,NDRI,180,76,1984-01-12
Moussa,GUINDO,173,65,1991-01-15
Adou Gerard,KOFFI,,,1990-10-03
Hamed,DIOMANDE,,,1988-06-17
Lamine,SOGODOGO,,,1987-12-17
Patrick,KOUAKOU,176,64,1988-03-20
Issoumaïla,LINGANE,183,,1991-03-15
Bakary,KONÉ,169,60,1989-04-15
Sédé Marc,DION,,,1987-09-10
Gohi Bi,CYRIAC,174,66,1990-08-05
Késsé,MANGOUA,,,1984-12-15
Jorge,MAJAO,,,1988-01-21
Geovanny,NAZARENO,178,74,1988-01-17
Rochdi,ACHENTEH,165,63,1988-03-07
Lucas,GODOY,,,1988-12-23
Blas,HERMOSILLA,184,79,1987-02-03
César,ZAYAS,,,1985-11-22
Raúl,AMARILLA,188,78,1986-06-12
Rodrigo,ROJAS,178,73,1988-04-09
José,SASIAIN,,,1987-03-24
Orlando,BORDON,,,1986-08-07
Amilcar,FRANCO,,,1988-01-06
Nicolás,MARTÍNEZ,172,70,1989-02-15
Aristides,FLORENTIN,,,1982-05-10
Yimmy,CANO,172,70,1986-06-02
Jorge,SANABRIA,176,68,1990-04-22
Claudio,VARGAS,186,76,1985-10-15
Adriano,DUARTE,181,79,1990-08-09
Nery,FERNÁNDEZ,,,1981-02-21
Edgar,RODRÍGUEZ,174,70,1982-12-27
Armando,GONZÁLEZ AYALA,174,70,1985-06-08
César,LLAMAS,175,66,1985-07-13
Gustavo,MENCIA,180,72,1988-07-05
Rafael,MAKANAKI,175,65,1983-10-08
Felipe,VILLALBA,,,1985-03-14
Lauro,CAZAL,186,72,1986-03-23
Abel,ALMADA,,,1984-07-08
Gustavo,NOGUERA,175,72,1987-11-07
Ramón,ORTIGOZA,176,65,1987-01-26
Carlos,NÚNEZ,,,1981-02-19
Wether,CHARLES,165,65,1984-03-11
Silvio,MONZÓN,,,1983-10-31
Phumelele,BHENGU,176,65,1989-11-19
Masibusane,ZONGO,170,68,1990-03-30
Jairo,JAIME,,,1989-02-28
Juan Luis,ANANGONÓ,185,75,1989-04-13
Jhon,FLORES,161,63,1982-01-17
Elvis,BONE,182,77,1983-04-07
Esteban,RIVAS,180,78,1984-07-28
Luis,VALENCIA,178,74,1982-04-04
Willian,SCHUSTER,180,76,1987-05-31
Alfredo,CANO,178,,1982-08-30
Alejandro,ESPINOSA,,,1988-08-13
Jaime,COIME,,,1981-12-12
Patricio,LASTRA,,,1986-09-22
Erwin,MOREIRA,179,80,1987-06-15
José,GRANDA,180,65,1984-03-18
João,ROJAS,172,68,1989-06-14
Gustavo,RUIZ DÍAZ,,,1981-09-26
Roberto,CARBONI,168,69,1985-04-08
Milan,MISUN,186,78,1990-02-21
Ryad,BOUDEBOUZ,177,72,1990-02-19
Yoann,THURAM,187,85,1988-10-31
Tomasz,GRUSZCZYŃSKI,193,,1980-12-04
Cristian,MEJÍA,167,65,1990-10-11
Wilder,MEDINA,175,70,1981-02-21
Carlos,RODRÍGUEZ,182,78,1983-05-07
Cristian,CORREA,175,78,1985-08-27
Jeferson,ANGULO,174,65,1986-12-26
Juan,ANGULO,178,72,1988-09-26
Wilmer,PARRA,180,80,1983-08-10
Florian,HART,177,70,1990-05-11
Hernán,PERTÚZ,183,75,1989-03-31
Miguel,JULIO,181,75,1991-02-21
Andrés,MOSQUERA,182,74,1990-02-20
Danny,CANO,180,76,1986-02-12
John,LOZANO,183,81,1984-07-31
Juan,BAENA,,,1983-11-07
Glynor,PLET,193,83,1987-01-30
Jhon,MENESES,196,82,1984-03-05
Leonardo,CASTRO,183,80,1989-05-12
Paes,HELINHO,175,75,1980-12-27
Elkin,BLANCO,178,77,1989-09-05
Khaldoun,IBRAHIM,,,1987-06-16
Alaa,ABDUL ZAHRA,173,70,1987-12-22
Ali Salah,HASHIM,,,1987-07-14
Halgurd,MULLA MOHAMMED,,,1988-03-11
Victor,SOTO,192,81,1989-11-12
Artur,MALOYAN,180,73,1989-02-04
Aleksandr,ZOTOV,172,64,1990-08-27
Jhon,ZEA,167,64,1983-11-02
Alexis,CORDOBA,168,65,1984-04-23
Óscar,MURILLO,184,84,1988-04-18
Jhon,GUALÉ,183,78,1989-12-15
Sebastián,VIAFARA,174,68,1991-04-02
Jhon,ULLOQUE,175,65,1986-06-11
Gulverd,TOMASHVILI,186,,1988-10-13
Guram,KASHIA,185,81,1987-04-07
Shota,KASHIA,182,75,1984-10-22
Nikoloz,PIRTSKHALAVA,,,1987-05-15
Giorgi,PEIKRISHVILI,177,,1983-02-28
Mate,VATSADZE,180,70,1988-12-12
Aleksandr,INTSKIRVELI,187,,1981-08-24
Ucha,LOBJANIDZE,184,79,1987-02-23
Giorgi,NERGADZE,183,68,1982-08-20
Matt,RITCHIE,173,71,1989-09-10
Juan,CUADRADO,178,71,1988-05-26
Hernán,PULGARIN,,,1989-01-26
Wigberth,QUIÑÓNEZ,177,82,1988-04-18
